Frame,root_translateX,root_translateY,root_translateZ,root_quatW,root_quatX,root_quatY,root_quatZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_pitch_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_pitch_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,head_yaw_joint_dof,head_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_pitch_joint_dof,right_wrist_yaw_joint_dof
823,0.05845079646,-0.001796535824,0.5810633782,-0.04828474421,-0.08346776448,0.0153714845,-0.9952212986,-0.1536501412,0.1736039938,0.1789996088,0.870457661,-0.5658371684,-0.1184820576,-0.243165785,-0.02638806402,0.1525280682,0.8913131596,-0.4291888416,0.109491959,-0.08229177298,0,-0.174549907,-1.264809396,0.4339496968,-1.104008986,-0.3769132134,-0.7988019704,-1.182427002,-0.1759470434,1.204767418,-0.6372473124,0.5888486984
824,0.06211220922,-0.006536781694,0.5826596498,-0.04865964098,-0.07628561518,0.01358225793,-0.9958053357,-0.1709050836,0.1579000536,0.1769940526,0.8590964558,-0.5555432318,-0.1069687456,-0.2792217196,-0.0322980054,0.1685118078,0.9124782678,-0.3971809626,0.1165800406,-0.08240984228,0,-0.174549907,-1.283759714,0.4424443066,-1.10136957,-0.3771347586,-0.791304815,-1.175320838,-0.187053567,1.177397608,-0.73426044,0.5347868328
825,0.0664660484,-0.0106351906,0.584474087,-0.04795912081,-0.06732280262,0.0122531871,-0.9965025953,-0.194141433,0.143167973,0.170472533,0.847710013,-0.543214262,-0.0945487022,-0.324670464,-0.032844767,0.190219373,0.940610111,-0.356577635,0.125958368,-0.0843349621,0,-0.174549907,-1.30758691,0.451945424,-1.10212064,-0.37710163,-0.79486841,-1.19054317,-0.19737801,1.14951873,-0.838589787,0.442062736
826,0.07140619908,-0.01441508272,0.5862355348,-0.04711899996,-0.05703433603,0.0103252052,-0.9972062347,-0.2196614742,0.127356884,0.1629807292,0.833369887,-0.529936051,-0.08186011912,-0.3786016942,-0.02924350578,0.219658756,0.9747887608,-0.3061297594,0.1427971752,-0.09131300448,0,-0.174549907,-1.333991598,0.4671770752,-1.106556108,-0.377741176,-0.7993545412,-1.222144222,-0.2040190074,1.118529938,-0.9494299768,0.3416715208
827,0.0765911505,-0.01792472342,0.587973607,-0.04629308205,-0.04579641218,0.00861087299,-0.9978404141,-0.24852981,0.1127764788,0.1551023808,0.8209978582,-0.5166556832,-0.06964464934,-0.4380037786,-0.02112689878,0.2526345876,1.012732057,-0.2508649648,0.1627009332,-0.09683961276,0,-0.174549907,-1.362733482,0.4824107108,-1.11542051,-0.3788722452,-0.8016314986,-1.260142418,-0.2116189866,1.080555532,-1.06237762,0.2298346874
828,0.08206103148,-0.02144318934,0.589164817,-0.04552665461,-0.03378903843,0.007342783569,-0.9983645167,-0.281175423,0.1001166817,0.1471287518,0.8126883152,-0.5039095762,-0.05821635722,-0.5015883206,-0.008316203908,0.2873257098,1.05365746,-0.1929709914,0.184769216,-0.09823199658,0,-0.174549907,-1.393264724,0.493751848,-1.128453442,-0.3799625156,-0.8009529588,-1.303195214,-0.2198009342,1.035156484,-1.168047288,0.09996066874
829,0.08797693848,-0.02480315604,0.5897958876,-0.04425118838,-0.02102014251,0.006007435855,-0.9987812056,-0.3189061164,0.08712446242,0.1360712884,0.8095364806,-0.492645037,-0.04858591706,-0.5707257152,0.008442719076,0.3230429292,1.100423244,-0.1411183984,0.2011719762,-0.0987794876,0,-0.174549907,-1.427302888,0.5031889324,-1.145895864,-0.3811171176,-0.8016730668,-1.349024604,-0.2270922184,0.9844237684,-1.262833288,-0.04992922248
830,0.0942358747,-0.0278444532,0.589837492,-0.042212307,-0.00778019327,0.00454941667,-0.999068012,-0.360417694,0.073634997,0.12277256,0.81067431,-0.482820511,-0.0395758897,-0.642787457,0.0284660328,0.358552247,1.15064836,-0.0958527848,0.211377412,-0.0996559709,0,-0.174549907,-1.46395409,0.511042893,-1.16477025,-0.382234931,-0.804648161,-1.39981306,-0.233658895,0.929465771,-1.34674561,-0.215621695
831,0.1005109847,-0.03047533964,0.5893755794,-0.03880275879,0.005557912815,0.002788212969,-0.9992275423,-0.404186982,0.05977529286,0.1092599524,0.8153662682,-0.475039679,-0.0281051915,-0.7138590332,0.05100850316,0.3931737302,1.200216532,-0.0592037365,0.2116826652,-0.1039991586,0,-0.174549907,-1.501728008,0.5192456364,-1.180263398,-0.383208859,-0.8090980652,-1.457139896,-0.2395245374,0.8705362678,-1.4188529,-0.371722674
832,0.1068102162,-0.03236315546,0.5885215278,-0.03437016567,0.01825890197,0.001049221655,-0.9992418142,-0.446787077,0.04536785556,0.09462379216,0.8212434892,-0.4677149714,-0.01781484002,-0.7801465746,0.0721048161,0.4223335322,1.246296382,-0.02963063494,0.2059527102,-0.1079080226,0,-0.174549907,-1.538859364,0.5241567968,-1.19204662,-0.3843217612,-0.8134831192,-1.513656448,-0.243698907,0.8056155324,-1.47613916,-0.5158282338
833,0.112539811,-0.03393376994,0.5876208182,-0.0291880398,0.02988569517,-0.0004931212683,-0.9991269491,-0.48646757,0.03097690012,0.07877705694,0.8273938056,-0.4603110848,-0.01041664537,-0.83982507,0.08920948356,0.4437472998,1.286892484,-0.007385906808,0.1944199916,-0.1094145954,0,-0.174549907,-1.574608226,0.5233455774,-1.199817394,-0.3853246866,-0.8161894916,-1.568075966,-0.2455991356,0.7350467444,-1.5146827,-0.6479794622
834,0.1169541792,-0.03470443486,0.5869151,-0.02485806605,0.03896169785,-0.001100060956,-0.9989308547,-0.517651808,0.02121640034,0.06614634242,0.8328565124,-0.454830009,-0.006157885214,-0.887175107,0.0934447095,0.4466170904,1.317209698,-0.005900903982,0.1927102626,-0.1040822822,0,-0.174549907,-1.602736594,0.5154594542,-1.206018236,-0.3865463732,-0.8225532292,-1.611423066,-0.2428248078,0.6635638116,-1.534267162,-0.780784762
835,0.119912505,-0.0351384394,0.586378634,-0.02163706499,0.04551950398,-0.001338532639,-0.9987282015,-0.5401752,0.0148344943,0.0572777279,0.837159395,-0.451123446,-0.00363678997,-0.92351377,0.088062264,0.437717974,1.33952975,-0.0191656612,0.195398495,-0.0942270607,0,-0.174549907,-1.62246525,0.503245652,-1.2102313,-0.387498111,-0.831373751,-1.6391449,-0.232802391,0.592561066,-1.53834546,-0.880882502
836,0.1215748232,-0.03570555448,0.585933137,-0.01988707691,0.04927563886,-0.00279663478,-0.9985832937,-0.5518702866,0.007786359822,0.05437769814,0.8383976462,-0.4485158622,0.0006841393939,-0.9498304248,0.08008405268,0.4294940172,1.35847089,-0.03695670962,0.1907974962,-0.08641854674,0,-0.174549907,-1.632074448,0.4957504332,-1.214098594,-0.3876858712,-0.8347357512,-1.640241836,-0.2124123694,0.5251992586,-1.538936924,-0.9267999052
837,0.1220374788,-0.03588866664,0.5858263374,-0.01837265935,0.05031957003,-0.004174565125,-0.9985554363,-0.5546297192,0.002132665322,0.05315382554,0.8374725344,-0.4464847324,0.005049091202,-0.9634535788,0.07366952748,0.4232780398,1.37196803,-0.05022801758,0.1842904392,-0.07804064304,0,-0.174549907,-1.632419896,0.4874003824,-1.214898182,-0.387871367,-0.8350367906,-1.627124432,-0.1929354668,0.4619049964,-1.532792286,-0.9547208068
838,0.1214939698,-0.03578848916,0.5860238076,-0.0166397347,0.0485228503,-0.005059635953,-0.9986706426,-0.548555982,-0.001498181044,0.05210704504,0.834488332,-0.4448204696,0.008893943574,-0.9625860688,0.07142609952,0.4205200372,1.379170016,-0.05390266108,0.177107698,-0.06850128772,0,-0.174549907,-1.62327254,0.475039357,-1.210772084,-0.3876371622,-0.8342291836,-1.61215732,-0.176389173,0.4026063202,-1.50605903,-0.9741184592
839,0.1198829726,-0.0353238426,0.5865520954,-0.01506606366,0.04461836259,-0.006306481972,-0.9988705841,-0.5340643526,-0.00427540615,0.05345907958,0.8273996952,-0.4434344172,0.008938571068,-0.9493186832,0.06880802366,0.4193449978,1.379207658,-0.0579923734,0.1790510328,-0.06251892372,0,-0.174549907,-1.608186768,0.4639617624,-1.1991828,-0.3869534372,-0.8310799242,-1.59921553,-0.16305213,0.348080927,-1.45062015,-0.988433468
840,0.117487885,-0.0348180495,0.587345839,-0.0133678995,0.03892184841,-0.007610976991,-0.9991238472,-0.512856483,-0.00606049132,0.0560748763,0.817313313,-0.442071795,0.00667483732,-0.924906492,0.0651316345,0.418254733,1.37183344,-0.0638496429,0.188062832,-0.0584718548,0,-0.174549907,-1.58785224,0.45273754,-1.1812433,-0.386407793,-0.826725006,-1.59196174,-0.153468728,0.29807508,-1.36366642,-0.999237597
841,0.1143931968,-0.03402744828,0.5884223222,-0.01085468007,0.03170376425,-0.008130730075,-0.9994052924,-0.4874028738,-0.005931121202,0.0575646244,0.8064319968,-0.4400629458,0.005928034058,-0.889604938,0.05910342034,0.4141350922,1.35503409,-0.0756318405,0.2016613214,-0.05230547636,0,-0.174549907,-1.563292572,0.4357757808,-1.160069968,-0.3861191572,-0.8243480084,-1.592496658,-0.150303775,0.2535639766,-1.24411144,-1.006561804
842,0.1107316766,-0.03300811722,0.5896000144,-0.007627592615,0.02346992079,-0.008608939183,-0.9996583761,-0.4586680414,-0.005777525624,0.05838207006,0.794463301,-0.4383809568,0.00389484689,-0.8477543356,0.04986882432,0.4068677304,1.33124406,-0.08704176094,0.2110211934,-0.04635160346,0,-0.174549907,-1.536671094,0.4165279326,-1.139262436,-0.3861452456,-0.823725486,-1.60045774,-0.1506169914,0.2185637982,-1.101620652,-1.012250352
843,0.1069390744,-0.03193167522,0.5906897424,-0.003567288105,0.01441993878,-0.009320412941,-0.999846223,-0.4271441874,-0.006466377248,0.05834954458,0.7813915726,-0.4373640358,-0.0003088142203,-0.8008053422,0.03673654684,0.3956786396,1.301003766,-0.09570831806,0.2120702624,-0.04145599676,0,-0.174549907,-1.5096247,0.397007096,-1.122222758,-0.3868314986,-0.8234784004,-1.609544584,-0.154161382,0.198529717,-0.9482416632,-1.01709566
844,0.102650857,-0.03060666622,0.591667187,0.0007455208899,0.004829545959,-0.009850572578,-0.9999395411,-0.3951994004,-0.006055782826,0.05760128202,0.7701188806,-0.437378502,-0.004051905682,-0.7491503242,0.0155714989,0.3731611492,1.261660458,-0.09863455146,0.2120599508,-0.03584297896,0,-0.174549907,-1.481590244,0.3757151844,-1.10335741,-0.3887292742,-0.8232747198,-1.616426038,-0.1614614782,0.1971982034,-0.7925373674,-1.019763776
845,0.0982228741,-0.0289997682,0.592332184,0.00556941691,-0.00520510824,-0.0103478262,-0.9999174021,-0.363166571,-0.00523001328,0.055948548,0.760972083,-0.438652396,-0.0075851744,-0.692036688,-0.011746048,0.340772629,1.21420527,-0.101716116,0.212042406,-0.029983677,0,-0.174549907,-1.45223498,0.353080541,-1.081918,-0.391951352,-0.823931456,-1.61821532,-0.171791181,0.216299579,-0.640461087,-1.02122343
846,0.09330322592,-0.02750737298,0.5927382824,0.01110800627,-0.01552118855,-0.01104132819,-0.9997568674,-0.3315057396,-0.00465198876,0.05380980448,0.7546313646,-0.4419463334,-0.01223290506,-0.627348638,-0.0426580153,0.301297468,1.157770204,-0.116776596,0.2150057406,-0.02403680422,0,-0.174549907,-1.421064278,0.329679489,-1.056781818,-0.396911079,-0.8266621348,-1.606599594,-0.1844745638,0.260013914,-0.5098420382,-1.02224407
847,0.08823953422,-0.0262101781,0.5927120926,0.01729399035,-0.02602640319,-0.01201924562,-0.9994393838,-0.3012354434,-0.005333373046,0.04979570062,0.75244323,-0.4474178374,-0.01590833758,-0.5580327986,-0.07290211468,0.2584448576,1.100951172,-0.1506699322,0.2125728722,-0.01855608152,0,-0.174549907,-1.388716318,0.3069880544,-1.032021356,-0.4034135162,-0.8300283908,-1.561993292,-0.1990162074,0.3093658092,-0.4375926134,-1.02269511
848,0.0830033824,-0.02495978662,0.5921196938,0.02391824702,-0.03672497926,-0.01324620548,-0.9989513158,-0.2728116932,-0.007370388318,0.04362398978,0.7553315282,-0.4553907868,-0.01793176648,-0.48534562,-0.09991618552,0.2148246584,1.047703572,-0.208700076,0.2013307396,-0.01334113588,0,-0.174549907,-1.356390358,0.2865588966,-1.011248302,-0.4116335868,-0.8317644836,-1.490579292,-0.2137546334,0.3501576064,-0.405415785,-1.022248386
849,0.07758760006,-0.0237525601,0.5910053132,0.03069094267,-0.04722703593,-0.01439946205,-0.9983087341,-0.2467321218,-0.00846866928,0.03743148668,0.7622866276,-0.4663270354,-0.0221463587,-0.4116461992,-0.1260008902,0.163957313,0.9924132826,-0.2718514504,0.1963768454,-0.006851230746,0,-0.174549907,-1.32688932,0.267598444,-0.9929360512,-0.421033776,-0.8319481134,-1.424738124,-0.2238469778,0.363066089,-0.3891603948,-1.023383952
850,0.0722763911,-0.0226659197,0.589545429,0.03723191588,-0.05746367547,-0.01537865569,-0.9975345645,-0.222879931,-0.00834203232,0.0312665701,0.772669613,-0.479411453,-0.0276284236,-0.339702457,-0.148388818,0.109975226,0.938634157,-0.334736317,0.194018215,0.000393145077,0,-0.174549907,-1.29770696,0.250468343,-0.976030529,-0.431726992,-0.832425356,-1.36405754,-0.22885485,0.353294373,-0.381353706,-1.02553713
851,0.06708491444,-0.02136700862,0.5878442288,0.04251981078,-0.06729920305,-0.01592958651,-0.9966991177,-0.201365474,-0.006537755298,0.02510424292,0.7864262822,-0.4936558246,-0.03165865726,-0.2765243592,-0.1611536144,0.06445937302,0.8937979336,-0.3865610722,0.1821183442,0.008057697766,0,-0.174549907,-1.2678993,0.2366774798,-0.9642722486,-0.4427187384,-0.8338194968,-1.30756075,-0.2345799532,0.325456959,-0.376097482,-1.02870266
852,0.06224838944,-0.01936516612,0.5862192628,0.04613760854,-0.0758167254,-0.01603617787,-0.995924689,-0.1835841296,-0.001624836824,0.02088871078,0.8009794954,-0.5075488688,-0.03711954732,-0.2256643268,-0.165780398,0.02869025246,0.8607790948,-0.4289950552,0.1694752992,0.0153882507,0,-0.174549907,-1.239269808,0.2261258808,-0.954697573,-0.4542235732,-0.8351314186,-1.25876477,-0.2373849866,0.2977736832,-0.3745370388,-1.029340314
853,0.05819427894,-0.01668514684,0.5845730902,0.04776548448,-0.08245251872,-0.01576663278,-0.9953247982,-0.1705947128,0.006880691456,0.01954553276,0.8153318046,-0.5203037622,-0.04508732408,-0.1902909844,-0.1632987794,0.004748552132,0.8419108628,-0.4608525874,0.1593509526,0.0220557768,0,-0.174549907,-1.21258435,0.2188407008,-0.944241202,-0.4662248012,-0.8364192012,-1.221386458,-0.23594234,0.2857581672,-0.376633948,-1.026498508
854,0.0550307803,-0.0130792981,0.5831312058,0.04750413597,-0.08745419973,-0.01543404117,-0.9949155293,-0.1620058928,0.01732384936,0.0194044914,0.8289625408,-0.5304610494,-0.05298372956,-0.1725998704,-0.155507356,-0.004970570654,0.8419947622,-0.4806964398,0.1474337784,0.02668506654,0,-0.174549907,-1.185445122,0.21433495,-0.934614885,-0.479681486,-0.8372728822,-1.187979436,-0.2332913192,0.28503986,-0.378799951,-1.023741386
855,0.0529860072,-0.00896854699,0.581805944,0.04570553519,-0.09072233868,-0.0151561321,-0.9947113918,-0.158004656,0.0287408996,0.020633541,0.841653109,-0.537946701,-0.0609605573,-0.169139683,-0.1449745,-0.00397330988,0.855010748,-0.491498172,0.13484557,0.0301859379,0,-0.174549907,-1.1587292,0.211806133,-0.925840676,-0.495001972,-0.835419714,-1.15847135,-0.230291605,0.29288429,-0.380927593,-1.02190924
856,0.05221838136,-0.005025047064,0.5806420084,0.0441904953,-0.09178223131,-0.01493133086,-0.9946860196,-0.1603369952,0.0392547518,0.02113915272,0.85284065,-0.5419360878,-0.06956768482,-0.1741531644,-0.1355650514,-0.001345191824,0.8698397044,-0.498454392,0.1252184984,0.0310190391,0,-0.174549907,-1.132906128,0.2093760668,-0.9147538664,-0.5134991888,-0.8230606316,-1.13480008,-0.226883626,0.30085268,-0.3817986906,-1.022499826
857,0.0524465956,-0.001043250925,0.5799138906,0.04292003138,-0.09109236302,-0.01428139439,-0.9948146029,-0.1674963354,0.05023938046,0.01986204798,0.8620932456,-0.5425358652,-0.07773661316,-0.1815993484,-0.125090039,0.0007593334016,0.879045975,-0.5020673514,0.1177310768,0.03111071516,0,-0.174549907,-1.110957386,0.2061475634,-0.9022050616,-0.5369448302,-0.7983423712,-1.118170238,-0.2247394382,0.303677827,-0.3816134926,-1.024344704
858,0.05347870592,0.00308777671,0.579818082,0.04204506489,-0.08876091289,-0.01294490172,-0.9950809728,-0.1790519536,0.06214344502,0.01606601796,0.868862879,-0.539405942,-0.08513977382,-0.1885104176,-0.1130126926,0.0007522726986,0.8780257466,-0.5028140422,0.1123127416,0.03126109352,0,-0.174549907,-1.09094,0.2035967912,-0.8895418524,-0.576097155,-0.7482631804,-1.107495972,-0.2247039644,0.2956561802,-0.3810392018,-1.02683797
859,0.05512467994,0.007973925766,0.5803560496,0.04216836771,-0.08507465476,-0.01045157497,-0.995426992,-0.1945134816,0.07698545902,0.008824995166,0.8734069824,-0.531066382,-0.09629247638,-0.195706162,-0.09743551008,-0.002745635948,0.8707681896,-0.498882878,0.1034035294,0.03035801466,0,-0.174549907,-1.079558732,0.2068625298,-0.8885794878,-0.6420193436,-0.6592007756,-1.106567072,-0.2257296948,0.287479597,-0.381478316,-1.027834344
860,0.0573796295,0.0131709035,0.581422627,0.04263637152,-0.07999512433,-0.007121587533,-0.9958575214,-0.214944333,0.0938553289,-0.00111464784,0.87794131,-0.516832054,-0.109401464,-0.204563588,-0.0791820362,-0.00732457545,0.858500481,-0.490423709,0.0918899924,0.0289808661,0,-0.174549907,-1.08430338,0.210367978,-0.890382409,-0.715516806,-0.562571228,-1.11533141,-0.227775097,0.282637924,-0.382293731,-1.02772951
861,0.06035651488,0.01877801828,0.5829624414,0.04209833228,-0.07329428881,-0.003609011653,-0.9964148999,-0.2432589832,0.111077474,-0.01223087144,0.8876688482,-0.4946088734,-0.1194352104,-0.2171886176,-0.0586650796,-0.008507831582,0.8429159406,-0.477218646,0.07956974354,0.02887687906,0,-0.174549907,-1.104440258,0.2163461806,-0.8866946342,-0.804733646,-0.471501863,-1.131657196,-0.231747252,0.278030866,-0.3838658632,-1.025615742
862,0.06426033228,0.02390248438,0.5848152278,0.04109535217,-0.06506490301,-1.533619632e-05,-0.9970344679,-0.2804558396,0.1269048038,-0.0267499391,0.9034077642,-0.4640111148,-0.1320121556,-0.2334975094,-0.03812700662,-0.007622676902,0.8248649004,-0.4605890098,0.06723582448,0.0281465266,0,-0.174549907,-1.133140638,0.2242135612,-0.8724405054,-0.9045273426,-0.3828208746,-1.151903078,-0.2362348826,0.273999602,-0.385405028,-1.023627808
863,0.06901551334,0.02869416772,0.5868720172,0.03985254121,-0.05525057168,0.003539962655,-0.9976705959,-0.3280624928,0.139712018,-0.04631269202,0.9266832594,-0.4243610322,-0.149311951,-0.2537442566,-0.01854149568,-0.005046058722,0.8045236946,-0.4408410076,0.05530843434,0.0259398788,0,-0.174549907,-1.16878326,0.2337949244,-0.844990432,-1.012005328,-0.2907359006,-1.174259878,-0.240646437,0.2708707272,-0.3867846904,-1.022721526
864,0.07457135024,0.033377447,0.5888406518,0.03936161705,-0.04418738062,0.007278166376,-0.998221001,-0.3860713364,0.1489746328,-0.07528385672,0.9571479556,-0.374645573,-0.1693438382,-0.2764958446,0.000841902382,-0.003396871596,0.782795417,-0.4193168818,0.0422932021,0.0224118449,0,-0.174549907,-1.204700636,0.2414997636,-0.804535222,-1.12075536,-0.1756451544,-1.199234818,-0.2458206894,0.273916131,-0.388585132,-1.022434594
865,0.080449678,0.0379965007,0.590673864,0.03985520002,-0.03219295601,0.01099383441,-0.9986262125,-0.451957166,0.154177472,-0.110820226,0.992747009,-0.319263488,-0.193493098,-0.301316917,0.0195390657,-0.0032900495,0.760973334,-0.397571981,0.0287627727,0.0168615766,0,-0.174549907,-1.24365437,0.248673201,-0.753115833,-1.22741461,-0.0341487154,-1.22691357,-0.251048982,0.280947983,-0.390455365,-1.02262199
866,0.0863618687,0.04282637018,0.5920572758,0.04205416066,-0.01970003336,0.01430092924,-0.9988187221,-0.521508217,0.155809283,-0.146988839,1.029102276,-0.2647970976,-0.2269206522,-0.3284867404,0.03613015634,-0.005936398454,0.7430135724,-0.3794459162,0.0156676661,0.00708221085,0,-0.174549907,-1.284086344,0.2554923476,-0.6901395084,-1.326467372,0.1161164553,-1.257562352,-0.2548360052,0.2852217076,-0.3918197158,-1.02281768
867,0.09221414626,0.04759750738,0.5929850574,0.0443763482,-0.007155615867,0.01730797721,-0.9988393118,-0.5915904518,0.1555977226,-0.180613616,1.066382026,-0.222211999,-0.2599541188,-0.3563926818,0.05179140124,-0.008673641832,0.7273822306,-0.3635181666,0.004818301272,-0.004646904767,0,-0.174549907,-1.32681916,0.2634764074,-0.6151442766,-1.414650484,0.2486301544,-1.28916743,-0.2569856762,0.285736531,-0.392604458,-1.022866776
868,0.09769079834,0.05227916984,0.5935542108,0.0459418606,0.005139086656,0.02004396828,-0.9987297806,-0.6600230458,0.1559027912,-0.2085244238,1.10352507,-0.1972734032,-0.2879851284,-0.3845405456,0.0669033125,-0.009765090046,0.7140024428,-0.3494639334,-0.002813086196,-0.01718272938,0,-0.174549907,-1.368919016,0.2702097776,-0.5275663258,-1.488690182,0.3332029044,-1.320430922,-0.257274115,0.280817735,-0.3928912996,-1.02263417
869,0.102843806,0.05635104848,0.5937673924,0.04508630938,0.01628523114,0.02246079278,-0.9985977813,-0.7235746626,0.162844369,-0.2244700436,1.139693382,-0.1923548404,-0.2941539168,-0.4113539874,0.08211164176,-0.006463609636,0.7034278508,-0.3364515126,-0.008334270306,-0.0269272294,0,-0.174549907,-1.403372502,0.2711703776,-0.4337323962,-1.54804375,0.3935235142,-1.348958634,-0.2555970548,0.27449556,-0.3939072488,-1.022461942
870,0.107332669,0.0598773919,0.593886197,0.04205211998,0.02596860709,0.02462960379,-0.9984741525,-0.780345201,0.17651771,-0.230811432,1.17259216,-0.19963719,-0.285231054,-0.435241967,0.0971670896,0.000356266653,0.694192946,-0.324325651,-0.0118323984,-0.0339697562,0,-0.174549907,-1.43217456,0.267467171,-0.339606851,-1.59302843,0.449105054,-1.37337756,-0.252539903,0.26831618,-0.395246118,-1.02219069
871,0.1109915078,0.0625117272,0.5938967344,0.03799381593,0.03347854278,0.0266082064,-0.9983624895,-0.8253565548,0.194055027,-0.2312304914,1.197996018,-0.2049825194,-0.2764169812,-0.4518678606,0.1109083264,0.007028252074,0.6831949712,-0.31357072,-0.01290742888,-0.04030334126,0,-0.174549907,-1.455004572,0.2585780684,-0.2550871132,-1.62076874,0.5330855128,-1.390670154,-0.2486993168,0.26476351,-0.3955859484,-1.02108636
872,0.1137376846,0.06497052908,0.5938969852,0.03336349918,0.03893694065,0.02832056331,-0.9982828944,-0.8597038152,0.213734478,-0.2286905976,1.217276358,-0.2075071034,-0.2675146522,-0.4632007594,0.1237520606,0.01429197752,0.673055053,-0.304721892,-0.01243826822,-0.04552800656,0,-0.174549907,-1.475029828,0.2531018016,-0.1812425526,-1.628023646,0.6353681208,-1.40105512,-0.2448249338,0.263414961,-0.395397872,-1.020231988
873,0.115559155,0.06712054164,0.5938579916,0.02848657967,0.04221217609,0.02972437151,-0.9982600406,-0.8826802612,0.2343631032,-0.2244763226,1.230349758,-0.2055051536,-0.2597951948,-0.4693053306,0.1358609704,0.02196436714,0.66467458,-0.2981575726,-0.01079907458,-0.0497151449,0,-0.174549907,-1.4910187,0.2514152108,-0.1211077404,-1.613140246,0.7371678468,-1.40379319,-0.241320118,0.2652621988,-0.3948298278,-1.020143962
874,0.11654153,0.0686358899,0.593840027,0.02402206454,0.04339198781,0.03079342101,-0.9982944661,-0.8942152738,0.2509438458,-0.2208154172,1.237809732,-0.2057478548,-0.2529868902,-0.4703663942,0.145408404,0.02816450112,0.65799861,-0.2929730774,-0.01105123608,-0.05392869712,0,-0.174549907,-1.502563692,0.2529178146,-0.07482143794,-1.576215436,0.8106116178,-1.400133086,-0.2377677794,0.2649644252,-0.3936837258,-1.020128608
875,0.116529264,0.0697303116,0.593971491,0.0199684536,0.04262793779,0.03145796039,-0.9983959718,-0.894254208,0.262438953,-0.21826221,1.23942494,-0.208203912,-0.250020266,-0.466600537,0.152228922,0.0332482755,0.652618229,-0.289146364,-0.0120760258,-0.057944458,0,-0.174549907,-1.51037955,0.254371047,-0.0415947661,-1.52228642,0.849085331,-1.3912617,-0.234276772,0.262814999,-0.392213792,-1.020123
876,0.1157702,0.06989575926,0.5942533372,0.01643628886,0.03989363429,0.0313414781,-0.9985770166,-0.8803675172,0.2654028656,-0.2182432116,1.23338175,-0.2133567394,-0.260108286,-0.4580120506,0.154880339,0.03810161502,0.6482686876,-0.2871954974,-0.01107323788,-0.06131662128,0,-0.174549907,-1.51656728,0.254883188,-0.01809610836,-1.452768822,0.8696251754,-1.379673026,-0.2312091262,0.2600866078,-0.3906302336,-1.020057772
877,0.114296693,0.0697088733,0.594729078,0.01283007544,0.03548054492,0.0308966116,-0.998810252,-0.8557847384,0.263505036,-0.2203997076,1.221761252,-0.2184136842,-0.2713462414,-0.4443882706,0.1557124734,0.04287581522,0.6433157924,-0.2864251312,-0.009180727602,-0.06318472328,0,-0.174549907,-1.520892572,0.2573333742,-0.00244899206,-1.37126195,0.8828805682,-1.365135738,-0.227890161,0.2542073726,-0.3894302666,-1.019955374
878,0.1120235252,0.06932743938,0.5953423974,0.008855293561,0.0294081251,0.03027956998,-0.9990695139,-0.8210668086,0.257889056,-0.2247975916,1.204981684,-0.2222859766,-0.2793290916,-0.4253725226,0.1555309292,0.04775951284,0.6370155574,-0.2866829518,-0.00660053985,-0.06301385166,0,-0.174549907,-1.52247186,0.2618660806,0.005836567658,-1.27997985,0.8918128134,-1.347195414,-0.2240342144,0.2439171012,-0.3891124848,-1.019783616
879,0.1090120508,0.0688181996,0.5960666654,0.004368774684,0.02202263893,0.02968170682,-0.9993072168,-0.7777106404,0.2525448678,-0.2272113056,1.18334136,-0.2274523554,-0.2886746644,-0.4022611138,0.1549233554,0.05293600784,0.6300159334,-0.2874941528,-0.003180927922,-0.06242350042,0,-0.174549907,-1.52128577,0.2692180634,0.005880340002,-1.181389904,0.8978228568,-1.328521394,-0.2193464544,0.238417995,-0.3897905172,-1.019314814
880,0.105548516,0.0680208504,0.596787274,-0.0007263482133,0.0135052113,0.02908309201,-0.9994854954,-0.726612508,0.248491332,-0.225919336,1.15695858,-0.233498693,-0.297385752,-0.375952005,0.153958037,0.0586924888,0.62297833,-0.288886935,0.000580745225,-0.0613345206,0,-0.174549907,-1.51743877,0.278768539,-0.00130073656,-1.07672465,0.902497292,-1.30957651,-0.213818729,0.238049969,-0.391424596,-1.01864016
881,0.1016519246,0.0669922799,0.5975071668,-0.006610218813,0.00407234158,0.02846116739,-0.9995647468,-0.668524432,0.2480387182,-0.216764197,1.125697396,-0.2399018828,-0.3006904004,-0.3475384,0.1526955278,0.06549988688,0.6166742566,-0.2906853256,0.003297375186,-0.0596029602,0,-0.174549907,-1.512001538,0.2881781932,-0.01317311358,-0.9655832886,0.9081114534,-1.290068796,-0.2071825474,0.242222169,-0.3948001744,-1.017962908
