Frame,root_translateX,root_translateY,root_translateZ,root_quatW,root_quatX,root_quatY,root_quatZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_pitch_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_pitch_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,head_yaw_joint_dof,head_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_pitch_joint_dof,right_wrist_yaw_joint_dof
2791,-0.0211954143,-1.31311269,0.604079676,0.6812524979,0.007020902755,0.017158458,-0.7318137252,-0.4812324464,-0.04999097362,0.0863951132,0.5777038214,-0.1705513118,0.09123525172,-0.5844670298,-0.112742475,0.0225176625,1.410647128,-0.1687971384,0.09017435012,-0.05807140542,0,-0.174549907,0.03703875912,0.172382009,-0.0587969303,-0.4990677952,-0.1340663702,-0.024086209,-0.1994844944,0.384702176,-0.5623419878,0.1841529072
2792,-0.0215100016,-1.308525704,0.6036385892,0.6819288721,0.006010311385,0.01556266162,-0.7312282087,-0.484154737,-0.0508591428,0.0846947297,0.574306524,-0.160279939,0.0895128578,-0.5564608814,-0.113915075,0.02437736504,1.422595572,-0.1670116784,0.1058106749,-0.05564485192,0,-0.174549907,0.03604090218,0.1731124128,-0.06025775972,-0.5013710264,-0.1327698674,-0.0244371697,-0.2000663222,0.3943577764,-0.5596592544,0.2027284506
2793,-0.02194718492,-1.303554436,0.603145993,0.6826252707,0.005260487832,0.01402823733,-0.7306149982,-0.4874111232,-0.05200673718,0.08302242454,0.569309068,-0.1483296244,0.0864617333,-0.5255631332,-0.110553344,0.02816035376,1.423128962,-0.1628227142,0.1282505868,-0.05275764388,0,-0.174549907,0.03400911094,0.1735409942,-0.05908924716,-0.501869643,-0.1319254398,-0.02545818946,-0.2004687728,0.4006686922,-0.5551862594,0.2211900296
2794,-0.02258449868,-1.298115776,0.6026607988,0.6835507847,0.004638195083,0.01275690744,-0.7297767283,-0.49137581,-0.0531812519,0.07973855138,0.5630201816,-0.1358446036,0.08277841658,-0.4920978426,-0.09990683796,0.03472140656,1.410459564,-0.1528309912,0.1556831448,-0.05006730258,0,-0.174549907,0.0312076263,0.1740540058,-0.05641603694,-0.5013198378,-0.133002913,-0.02575547506,-0.1996854248,0.4036550044,-0.5506776808,0.2315828086
2795,-0.0234011263,-1.29229903,0.602241814,0.6846246972,0.004149071201,0.0117241203,-0.7287896502,-0.495912731,-0.0542173088,0.0754646584,0.555260003,-0.122241251,0.0787230581,-0.456345886,-0.0829131752,0.0442436375,1.38452375,-0.137956858,0.18858619,-0.0475346744,0,-0.174549907,0.0278971009,0.17448844,-0.05128235,-0.50018698,-0.135472462,-0.0250567179,-0.198395163,0.40628612,-0.547225535,0.232097149
2796,-0.02455412596,-1.286068536,0.6018696306,0.6857285562,0.003856150068,0.01087682185,-0.7277658772,-0.5010959868,-0.05480755196,0.07150868924,0.5460341812,-0.1060804442,0.0749967292,-0.417887592,-0.05985268652,0.05774175302,1.342821262,-0.1189638614,0.2328266118,-0.04494340494,0,-0.174549907,0.0242392998,0.174558985,-0.04140411392,-0.4990507246,-0.1343254748,-0.02327980552,-0.1968568442,0.411926317,-0.5458844424,0.2285074298
2797,-0.02606389672,-1.279454948,0.601466477,0.686501731,0.003683654117,0.01029910039,-0.7270458944,-0.5067027926,-0.05426422062,0.06797668188,0.5352621554,-0.0885480121,0.07077138868,-0.3796155812,-0.03579981328,0.0728802636,1.288231608,-0.09561067068,0.2702713434,-0.04262155294,0,-0.174549907,0.02061608616,0.1748803528,-0.0295731172,-0.498785925,-0.1306311396,-0.0216204941,-0.1956693766,0.4218556644,-0.5466523766,0.2243297336
2798,-0.02790481114,-1.272479252,0.6011200906,0.6867492271,0.00360906801,0.01003894633,-0.7268161344,-0.512191498,-0.05225149018,0.06521664116,0.5218998792,-0.0695010647,0.06577983054,-0.342796016,-0.01307091824,0.08849043396,1.221242282,-0.0670930274,0.2923579338,-0.04067430194,0,-0.174549907,0.01747427358,0.1756252644,-0.01641263648,-0.500139022,-0.1258172288,-0.02120532062,-0.195049298,0.4373267654,-0.5491042256,0.2217416524
2799,-0.02998188736,-1.265053128,0.600805974,0.6863488916,0.003786866936,0.009942964131,-0.7271946068,-0.5173940298,-0.04907231032,0.06415420024,0.5058908342,-0.04864560662,0.0602067292,-0.3116720852,0.004666010662,0.1021554365,1.152834722,-0.05975928456,0.2611943002,-0.0377232447,0,-0.174549907,0.01507426032,0.1764722018,-0.003486328972,-0.5030562994,-0.1205793606,-0.02138987372,-0.1942685482,0.4534206328,-0.5530198218,0.220903957
2800,-0.0321672708,-1.25718534,0.600496948,0.6855233122,0.004211979801,0.0100179042,-0.7279695662,-0.522806108,-0.045368731,0.0641153529,0.48769021,-0.0260822512,0.0541369431,-0.285330027,0.0180698764,0.112472884,1.08588552,-0.0745055005,0.197236285,-0.0340363309,0,-0.174549907,0.0134217609,0.177478909,0.00864160713,-0.507285893,-0.115193687,-0.0217792839,-0.193281814,0.469495863,-0.558753967,0.221134007
2801,-0.03428159058,-1.24869046,0.5998608112,0.6846999865,0.004977271608,0.01019972448,-0.7287366609,-0.5295238856,-0.04227504802,0.06337054666,0.4687155188,-0.002221955548,0.0472101986,-0.259924644,0.02720948418,0.1208631206,1.021349672,-0.1162765146,0.1457583992,-0.03007348326,0,-0.174549907,0.01263126674,0.178651041,0.0170524612,-0.5124020934,-0.1108662542,-0.02199617886,-0.1920823008,0.4830501382,-0.5667967318,0.2196006832
2802,-0.03649150874,-1.239622976,0.5989005562,0.6843188432,0.00598964124,0.01082221332,-0.7290779964,-0.5379451868,-0.03982474428,0.06179416628,0.4485816952,0.02315245976,0.0403627239,-0.2378505466,0.0313115716,0.1185806604,0.962976873,-0.1759136048,0.1063170954,-0.026854337,0,-0.174549907,0.01260988044,0.1802001536,0.02196837742,-0.5179963466,-0.107380076,-0.02198956718,-0.1908106324,0.4952931826,-0.577311957,0.2161148486
2803,-0.03887690528,-1.229984596,0.5975958828,0.6847535174,0.007237896834,0.01206643758,-0.7286388916,-0.5480651974,-0.0376090504,0.05864512324,0.4268305062,0.05020308118,0.03323676664,-0.2193312732,0.03005450216,0.0999647869,0.9114868524,-0.249839801,0.0849800587,-0.02523645054,0,-0.174549907,0.01311684434,0.1822845582,0.02285553328,-0.5235415338,-0.104611309,-0.02177573888,-0.1895134422,0.5064667818,-0.5905572294,0.2105115622
2804,-0.04169153124,-1.219865724,0.5962352518,0.6852112207,0.00870881277,0.01401496679,-0.7281574832,-0.5544900536,-0.03385914636,0.05635247756,0.3937372804,0.08251681178,0.01914403924,-0.2080255302,0.03314352482,0.0779613838,0.8657223228,-0.314660114,0.05624699294,-0.02295643204,0,-0.174549907,0.01371871626,0.185020721,0.02051674242,-0.5285327672,-0.103642617,-0.02136421388,-0.1884572772,0.5155831218,-0.6046466232,0.2044973788
2805,-0.0451766104,-1.20934284,0.59509021,0.6853924451,0.0103182011,0.0166276006,-0.7279108831,-0.559102595,-0.0276863109,0.0551538356,0.354352027,0.115989774,-0.00271287002,-0.204580605,0.0405083895,0.0555757917,0.827396393,-0.369068384,0.0204180162,-0.0197840333,0,-0.174549907,0.0142294988,0.188176513,0.016851617,-0.532122493,-0.104747944,-0.0214004423,-0.187226042,0.522446871,-0.617706776,0.199573621
2806,-0.04937894196,-1.198663094,0.5940933702,0.6847734304,0.01186187727,0.01998298193,-0.7283854236,-0.5813707232,-0.0158792149,0.05152765738,0.3485778572,0.1282870024,-0.0368898556,-0.211290872,0.0533637002,0.03743057478,0.8012652754,-0.4075557826,-0.02089002412,-0.01575956418,0,-0.174549907,0.0150738699,0.1913413254,0.01541881638,-0.5330050352,-0.1062560884,-0.02195775584,-0.1855671076,0.527873516,-0.6274242878,0.1954012958
2807,-0.05383394732,-1.187789866,0.5932883378,0.68380066,0.01351675062,0.02328082942,-0.7291721044,-0.6031789182,-0.00312012052,0.05008918198,0.3431505922,0.1320255188,-0.0734293036,-0.2223650248,0.06725521388,0.02185209992,0.7811214328,-0.4365441088,-0.06118107062,-0.01167400012,0,-0.174549907,0.01637244,0.1938696024,0.01567211204,-0.5319525716,-0.1076390404,-0.02283969562,-0.1838450848,0.5318254706,-0.633695197,0.192283696
2808,-0.05802560974,-1.177166172,0.5925014374,0.6827719267,0.01531273206,0.02622785921,-0.7300000793,-0.6238821152,0.009470186008,0.05135113824,0.3382428286,0.1244292496,-0.108624001,-0.2360128882,0.08019954262,0.008509324214,0.7651195528,-0.4575117112,-0.09743231388,-0.008331770916,0,-0.174549907,0.01847896948,0.1957024456,0.01789427998,-0.5293247344,-0.1089668156,-0.02343437038,-0.1822471352,0.5351253868,-0.6382788302,0.189431173
2809,-0.06177727282,-1.166849112,0.5917690758,0.6825265128,0.01710673447,0.0284071886,-0.7301081773,-0.6426452162,0.01858951526,0.0526126236,0.3342027186,0.1026898592,-0.1356300534,-0.2482190248,0.09213648886,0.004501789994,0.748376703,-0.4730691374,-0.1160686254,-0.006233464556,0,-0.174549907,0.02131369748,0.1967313112,0.02021453046,-0.5255973934,-0.1104940308,-0.02327336708,-0.1809243564,0.536727798,-0.6411061882,0.1866993098
2810,-0.0651039481,-1.15698814,0.591145396,0.6829821668,0.01867966989,0.03017873889,-0.7295722538,-0.659665287,0.0260935202,0.0553947948,0.331103265,0.0716945529,-0.156872824,-0.260609299,0.102595143,0.00756071694,0.732349575,-0.484167159,-0.122742809,-0.00506862625,0,-0.174549907,0.0249734875,0.19716534,0.0219580065,-0.520869792,-0.112350397,-0.0222561173,-0.179683849,0.536495268,-0.642727137,0.183732256
2811,-0.0680708587,-1.147497536,0.5904216172,0.6835280161,0.01964915086,0.03169516109,-0.7289710411,-0.6747106316,0.03505913166,0.06427214814,0.3283810496,0.04102077634,-0.1785471978,-0.2730971928,0.112649633,0.01275292538,0.7202461718,-0.4945298968,-0.1236724956,-0.002520281544,0,-0.174549907,0.02962107508,0.1970495584,0.02324444762,-0.5148246522,-0.1144171518,-0.02018470506,-0.1782522438,0.5338325976,-0.6435354354,0.1795420196
2812,-0.07103373706,-1.138179752,0.589825344,0.6822253968,0.02056151113,0.03319634848,-0.7300984417,-0.687366402,0.05011379938,0.08717058596,0.326966256,0.0162640806,-0.1951915114,-0.288556314,0.1237085624,0.021003278,0.7126934174,-0.4974471624,-0.1270480974,0.004330896295,0,-0.174549907,0.03789717404,0.1958551378,0.02477663234,-0.5005645636,-0.1230662796,-0.01395071854,-0.1772705166,0.5250293498,-0.6455447914,0.1638881086
2813,-0.07398516534,-1.12856171,0.5899561522,0.6805764494,0.02148086371,0.03422433884,-0.7315620026,-0.695418549,0.0683414176,0.1239276556,0.324850172,0.003485616806,-0.203638136,-0.3061320002,0.134174582,0.02512330674,0.7095621588,-0.490505052,-0.135626936,0.00953097082,0,-0.174549907,0.0453303382,0.193973786,0.02391953546,-0.4893542054,-0.1346255366,-0.008546351548,-0.177396455,0.5204761266,-0.6464784146,0.1483993498
2814,-0.07667071822,-1.119075088,0.5906968,0.678974763,0.02269789081,0.03425030338,-0.7330109096,-0.6933769704,0.0856024191,0.1629790576,0.324743277,0.002297448878,-0.2028639616,-0.323496747,0.1413808916,0.0300875239,0.7074416878,-0.4785617414,-0.1431322484,0.01239458658,0,-0.174549907,0.05461662636,0.1905606032,0.02449342724,-0.4809768378,-0.1445029112,-0.004531559814,-0.1781147064,0.5184209464,-0.6431910994,0.1390376538
2815,-0.0786570758,-1.1100055,0.592066765,0.6776711791,0.0242528668,0.0330997996,-0.7342192961,-0.681822777,0.100262292,0.201342955,0.327523857,0.00995844603,-0.192905217,-0.339192986,0.144588783,0.0353255123,0.704484344,-0.462436825,-0.147846609,0.0129955905,0,-0.174549907,0.0663215965,0.186033204,0.0256348029,-0.473718971,-0.149470299,-0.000979944598,-0.178801879,0.51370883,-0.634559572,0.138229311
2816,-0.07958908824,-1.101338744,0.5940334204,0.6790883815,0.02602615511,0.030828901,-0.7329469205,-0.6617092136,0.1064355642,0.2259332654,0.336223191,0.0223099638,-0.172903493,-0.3508181034,0.1399908662,0.03529591634,0.6970551254,-0.444070244,-0.1447197168,0.006574852116,0,-0.174549907,0.06904247852,0.184303221,0.02548080014,-0.4714853764,-0.1497664064,0.0005852608228,-0.1795054288,0.5118029358,-0.6324901942,0.1377544314
2817,-0.0797087371,-1.092704824,0.5965513828,0.6804025783,0.02860637224,0.02723041834,-0.7317735382,-0.6340365646,0.1092516852,0.2490192444,0.3487532976,0.03900157732,-0.1491425574,-0.3610278428,0.1303934428,0.03618952928,0.6875250938,-0.4243981306,-0.1398557422,-0.0002311214348,0,-0.174549907,0.07441397012,0.1804667118,0.02610858712,-0.466977215,-0.1498658122,0.00402006041,-0.181112352,0.5071100476,-0.6279724238,0.1364864078
2818,-0.07932115942,-1.084221052,0.5990091562,0.680500849,0.0302370481,0.02229758773,-0.7317835288,-0.652358377,0.1288820684,0.2514588832,0.4744223954,0.005275924506,-0.1272862752,-0.3676542878,0.1194510324,0.0386698641,0.6775177838,-0.404999727,-0.1357468872,-0.00334939081,0,-0.174549907,0.1063445148,0.1675412474,0.04471876692,-0.449588007,-0.1494613322,0.01767938402,-0.182665113,0.4634825472,-0.5889245388,0.1290839014
2819,-0.0787847787,-1.07580528,0.6006392716,0.6816501736,0.0312129653,0.01931884562,-0.73075685,-0.6817088008,0.1523830414,0.2382774174,0.6221095204,-0.03509569022,-0.1068158582,-0.376537186,0.1114713712,0.03760362788,0.669717252,-0.387386769,-0.132155201,-0.007115769856,0,-0.174549907,0.1214003714,0.1614154664,0.07008950262,-0.4443699838,-0.1409132392,0.01403993164,-0.1808849272,0.4339565456,-0.561679184,0.1303640664
2820,-0.078226842,-1.06750154,0.601760924,0.6824955901,0.03162524461,0.0172104089,-0.7300023392,-0.701422393,0.174689129,0.221536323,0.756078482,-0.0662257969,-0.0889688879,-0.386950791,0.106148936,0.0371729918,0.664764404,-0.371370286,-0.128349409,-0.00899571646,0,-0.174549907,0.129993021,0.156787425,0.0975389555,-0.437491447,-0.119373024,0.0153874708,-0.1801534,0.408373475,-0.548617184,0.131459266
2821,-0.07775692792,-1.059254288,0.6025689248,0.6830758206,0.03225708042,0.0154131768,-0.7294719584,-0.7110401986,0.1926712216,0.2020813644,0.8742247702,-0.09006540182,-0.07667912244,-0.3982750832,0.1019942712,0.0391164288,0.6605897788,-0.3564852892,-0.1221190306,-0.01016486623,0,-0.174549907,0.1352157858,0.1541698786,0.1176967532,-0.432656777,-0.09585013542,0.01857206338,-0.1805095136,0.389663696,-0.5449756862,0.1357170434
2822,-0.07731773104,-1.050857614,0.6031539914,0.6831425525,0.03305361424,0.01368070045,-0.7294083561,-0.7121871586,0.2059096632,0.1810756206,0.9794655678,-0.1059548824,-0.06977752892,-0.4105543314,0.09861193,0.04281352984,0.6573285106,-0.3426106806,-0.1152327192,-0.0104677966,0,-0.174549907,0.1381110846,0.1537579058,0.1263442038,-0.430787396,-0.08154712172,0.02294420678,-0.1813935282,0.3774067878,-0.5459792498,0.1384214966
2823,-0.0768935248,-1.042427778,0.6034922602,0.6824253989,0.0339919536,0.01193244573,-0.7300669413,-0.7047369362,0.2134433748,0.1598175944,1.071992496,-0.113341542,-0.06935177744,-0.4239943144,0.09613104314,0.04853741898,0.6552992228,-0.3298523008,-0.1082826764,-0.009520594216,0,-0.174549907,0.1392154128,0.1559494618,0.12133888,-0.4323332486,-0.08231443762,0.02786957062,-0.1826145262,0.3717372116,-0.549333882,0.1365897628
2824,-0.07649000438,-1.033900142,0.6035379168,0.6810364459,0.03486993659,0.01010471066,-0.7313489876,-0.6875833628,0.2153110354,0.1401147722,1.150207758,-0.1168557792,-0.07941185538,-0.4373219312,0.09460770784,0.05608105434,0.652949047,-0.317355591,-0.1007393404,-0.007041094454,0,-0.174549907,0.1398775246,0.1599084822,0.1068777548,-0.436255592,-0.100693558,0.03595394194,-0.184156102,0.3696539816,-0.5566998838,0.1261851446
2825,-0.0760380924,-1.02537882,0.603418648,0.6796538716,0.03554202928,0.008182131545,-0.7326257105,-0.661376119,0.210549086,0.122151993,1.21433568,-0.115720995,-0.0992995501,-0.450046867,0.0932999626,0.0635597855,0.650151908,-0.304770768,-0.0929660499,-0.00471846201,0,-0.174549907,0.139085978,0.164632902,0.0912046954,-0.440582812,-0.136953443,0.0452914275,-0.186278328,0.373148412,-0.566884458,0.106334463
2826,-0.0755768359,-1.01689131,0.603325093,0.6794227457,0.03578467164,0.006183890489,-0.7328478351,-0.6258098484,0.198367041,0.1062784046,1.261368158,-0.1062927948,-0.1285541444,-0.4614046158,0.0908627972,0.06770822702,0.6468536256,-0.291232818,-0.08574944732,-0.005187546742,0,-0.174549907,0.1372439148,0.1691052316,0.08280983864,-0.442665434,-0.1581577392,0.0487666197,-0.1871883216,0.376852089,-0.571956873,0.09569264502
2827,-0.07500031742,-1.008280136,0.6031820298,0.6800617749,0.03558122353,0.004314090182,-0.73227819,-0.5836950062,0.179452625,0.09029885826,1.293071268,-0.09105932118,-0.165199673,-0.4721232774,0.08833459018,0.06974871906,0.6432155128,-0.27661764,-0.07969783694,-0.00736978278,0,-0.174549907,0.134769294,0.173705599,0.07475438862,-0.4447924378,-0.1691991958,0.04939754758,-0.1877077044,0.379845226,-0.574374008,0.09161183238
2828,-0.07463184894,-0.9994229826,0.6029549718,0.682017772,0.03491151328,0.002471841561,-0.7304976625,-0.5357881072,0.1527744888,0.07239328776,1.308703516,-0.07063505794,-0.2084016058,-0.4822218478,0.08502723126,0.06891735796,0.6394002316,-0.2609925094,-0.07505183074,-0.01245131696,0,-0.174549907,0.131091133,0.1771510754,0.06868934336,-0.4470596854,-0.1787944768,0.04898986744,-0.1891334948,0.3845141474,-0.57711755,0.0886094615
2829,-0.0741280809,-0.9904513838,0.6026584148,0.6850842484,0.03390043136,0.0005893709031,-0.7276743681,-0.4843287586,0.1211412442,0.05432620794,1.309985876,-0.05140933168,-0.2508852006,-0.4914104342,0.08025573942,0.06535825432,0.6344758156,-0.2454366176,-0.06999535112,-0.02057074456,0,-0.174549907,0.1260127696,0.1789958152,0.06626278012,-0.4492667618,-0.1849296662,0.0467596829,-0.1914930196,0.390558726,-0.5800096984,0.08796360196
2830,-0.0736577511,-0.981222868,0.602215827,0.689003924,0.0326564824,-0.0013015973,-0.72402034,-0.430095375,0.0867016613,0.0364630856,1.29754639,-0.0332115218,-0.293883443,-0.499975383,0.0742257237,0.0596380457,0.628468096,-0.229590669,-0.0647826493,-0.0312153324,0,-0.174549907,0.119012244,0.179409549,0.0670778006,-0.451435566,-0.187716946,0.042229332,-0.194821507,0.398124218,-0.583001673,0.0903859362
2831,-0.0728905201,-0.9717141388,0.6018522144,0.6935954731,0.03151062959,-0.003408842296,-0.7196671312,-0.3733374296,0.05183350968,0.02087098992,1.269503642,-0.01510340346,-0.3404023766,-0.5083649042,0.06617267134,0.05264431088,0.6214259268,-0.2126350194,-0.05986585242,-0.04440481362,0,-0.174549907,0.1052290487,0.1788879932,0.06777276546,-0.4526979444,-0.1863110454,0.03175305056,-0.1994334694,0.4090508042,-0.5843679192,0.103362024
2832,-0.07165022044,-0.9617720246,0.6014090178,0.6968585461,0.03081630384,-0.005083495478,-0.7165282131,-0.3167970416,0.02500527574,0.02462204842,1.229156116,0.003609774262,-0.349099994,-0.518136215,0.05910371466,0.0484492466,0.6125421764,-0.1936287464,-0.05461491716,-0.05350502058,0,-0.174549907,0.08538524208,0.1788651826,0.06089266092,-0.4515017986,-0.178088629,0.01514345628,-0.20125421,0.4119894806,-0.5761068462,0.133802283
2833,-0.07011629046,-0.9513482928,0.6008285406,0.698807023,0.03044516006,-0.006456377871,-0.7146328792,-0.2614677308,0.002449144512,0.03582592534,1.17677174,0.02447993604,-0.349099994,-0.5285189268,0.05332560762,0.04618869424,0.6010650156,-0.1724842016,-0.0492442541,-0.05845817102,0,-0.174549907,0.0703581154,0.1794082912,0.04723497104,-0.4556291882,-0.1721914854,0.001930638634,-0.2021046194,0.4061757324,-0.566137135,0.1565955728
2834,-0.06873494242,-0.9405523062,0.600283849,0.7000859241,0.03005400404,-0.007013342042,-0.7133913853,-0.2132341594,-0.017391609,0.03797196296,1.119921206,0.04431103316,-0.349099994,-0.5381212116,0.05023660882,0.04641275034,0.5845551132,-0.1480953096,-0.04383109506,-0.06087931174,0,-0.174549907,0.05408751968,0.1805263964,0.02984665966,-0.4618169008,-0.1686695398,-0.01021349841,-0.2020275562,0.3964884876,-0.5566706058,0.1688109908
2835,-0.067539461,-0.929140031,0.599743664,0.701393776,0.0294708644,-0.00650439591,-0.712134771,-0.173228577,-0.0337581709,0.0271436106,1.06049263,0.0510334261,-0.349099994,-0.546769679,0.0498631932,0.0458985679,0.562626779,-0.120326124,-0.0386100188,-0.0627220869,0,-0.174549907,0.0398291871,0.182103455,0.0147114759,-0.470260471,-0.16986227,-0.0173916463,-0.201696143,0.387233764,-0.553257644,0.168537512
2836,-0.06699960384,-0.9170216442,0.5990996124,0.7023056636,0.02842894963,-0.004036723817,-0.7112961792,-0.1461092892,-0.04178004936,0.008629121818,1.003586172,0.006063240368,-0.3045204698,-0.553902924,0.05484288184,0.04220760168,0.5319965716,-0.08625587074,-0.03413592282,-0.06136437058,0,-0.174549907,0.01818917616,0.1846211194,-0.01074531906,-0.4796948194,-0.1737780064,-0.02936963216,-0.1992546412,0.370511395,-0.5472928404,0.1631436648
2837,-0.06578850298,-0.9043224934,0.598191786,0.7046609987,0.02856869248,-0.001609859886,-0.7089669351,-0.1260854304,-0.0447205402,0.01603349768,0.9435114742,-0.0477875799,-0.1974413336,-0.5636191008,0.05451880318,0.03702753184,0.5010504366,-0.05239444076,-0.02538814504,-0.06293790266,0,-0.174549907,-0.004565785966,0.1859064756,-0.03211735118,-0.488519722,-0.1755654964,-0.0429771133,-0.1970726218,0.355451411,-0.5419638756,0.1564288436
2838,-0.0641152933,-0.8911057712,0.5968639376,0.7079029257,0.029893288,0.0007519898821,-0.7056764653,-0.1088483664,-0.04710700958,0.02996541562,0.8744758368,-0.09680098448,-0.1237841338,-0.5752689484,0.05013438908,0.0315959204,0.4689217924,-0.01890812217,-0.01231076789,-0.06597497314,0,-0.174549907,-0.02758708298,0.1853863034,-0.04870102776,-0.499547434,-0.1730389986,-0.0553322926,-0.1960504502,0.3423408268,-0.5418449282,0.1511565416
2839,-0.06203562992,-0.8772705556,0.5952745556,0.7110946359,0.032329464,0.003343053943,-0.7023446793,-0.10099591,-0.04937080892,0.0450253397,0.8239123702,-0.1738313614,-0.08553716096,-0.5843400122,0.04281633642,0.02489901146,0.4259481548,0.01738098265,0.01298024992,-0.06890869886,0,-0.174549907,-0.0505474679,0.1837365326,-0.06364077032,-0.512583101,-0.1661272318,-0.06755007058,-0.1960044116,0.3338769618,-0.5451345804,0.1478995386
2840,-0.0594127886,-0.863113701,0.593690991,0.7141676612,0.03563062131,0.006137523392,-0.6990403002,-0.102091745,-0.0529114269,0.0591803044,0.787445188,-0.262025476,-0.0702627972,-0.584939301,0.0327114649,0.014421314,0.362871885,0.0591881908,0.0474053882,-0.0720632449,0,-0.174549907,-0.0714891106,0.181178629,-0.0756989345,-0.527459741,-0.157936901,-0.078796275,-0.196743235,0.330626965,-0.550912797,0.146020636
2841,-0.05566453488,-0.8489142654,0.5921155456,0.716792552,0.03994062991,0.008882932784,-0.6960849639,-0.1149760468,-0.06505247354,0.0668504983,0.7614477154,-0.326379162,-0.04810394122,-0.610731387,0.01803943588,0.004869503436,0.3490731774,0.06735567004,0.08854305898,-0.075627774,0,-0.174549907,-0.09062319848,0.1779928002,-0.08625939044,-0.5438860178,-0.149457106,-0.08980382682,-0.1984304846,0.333138174,-0.5573631406,0.143944255
2842,-0.05128152964,-0.8352110628,0.5909003858,0.719123121,0.04393486316,0.01159899823,-0.6933953619,-0.1326461584,-0.07834418562,0.07529001386,0.7430574176,-0.3762166976,-0.0221084163,-0.6381177666,0.00344455168,-0.005162126474,0.342483473,0.0585478857,0.120701285,-0.07911684362,0,-0.174549907,-0.1058066726,0.1749299226,-0.09399574992,-0.5583636996,-0.1421654936,-0.09858648332,-0.199841261,0.3376304568,-0.5624675986,0.1423451572
2843,-0.04716630654,-0.8221462008,0.5899180416,0.7210759568,0.04711479616,0.0143911648,-0.69110242,-0.1532609044,-0.08966371718,0.08705101758,0.7317152738,-0.4125553368,0.009743946044,-0.6632012366,-0.009198308556,-0.01509482864,0.3375578104,0.03173104374,0.1370323124,-0.0820602119,0,-0.174549907,-0.1188075512,0.172041982,-0.09967901564,-0.5715647936,-0.1359540012,-0.1057182002,-0.2007214904,0.3425527216,-0.5662798764,0.1417988512
2844,-0.04397365674,-0.8100349786,0.5891429902,0.7221420584,0.04934419418,0.01688767337,-0.6897759089,-0.1734432462,-0.099223377,0.09288554788,0.7242983218,-0.442063212,0.03172680288,-0.6849004148,-0.0195434444,-0.03147269264,0.3343953846,-0.00171236824,0.1438925266,-0.08224514874,0,-0.174549907,-0.1299057098,0.1692655712,-0.1048764614,-0.5840743064,-0.130025014,-0.1115127002,-0.2011603562,0.3480081438,-0.568684995,0.1422174874
2845,-0.0413041189,-0.798728228,0.588429511,0.7225330381,0.0507981212,0.0190729366,-0.6892037311,-0.194025785,-0.106399097,0.093022652,0.720155895,-0.464549959,0.0458233543,-0.702563524,-0.029151896,-0.0567577705,0.332116306,-0.0372138619,0.145502627,-0.0809994265,0,-0.174549907,-0.13859421,0.166618615,-0.109993346,-0.595909595,-0.124300644,-0.115659609,-0.200974613,0.353938639,-0.569356501,0.14377892
2846,-0.03921321554,-0.7879960656,0.5876946332,0.7248736019,0.05141725486,0.02091475879,-0.6866419009,-0.2158068596,-0.112975046,0.08126317862,0.7212673668,-0.481239396,0.05118763222,-0.7144909742,-0.04644594786,-0.1071885897,0.330259395,-0.06748358158,0.1521135988,-0.08941325544,0,-0.174549907,-0.1416331232,0.1659024476,-0.1212773886,-0.6250474332,-0.09986079176,-0.1234952274,-0.1980355384,0.3681420088,-0.5644405606,0.150925428
2847,-0.03779663296,-0.7774184468,0.587737179,0.7269795565,0.05100422285,0.02250293385,-0.6843923667,-0.236129004,-0.1168564482,0.07089966834,0.7222304586,-0.490187234,0.05550818522,-0.7176456452,-0.06340290234,-0.1635475218,0.328072369,-0.0839657396,0.1536250146,-0.09529136416,0,-0.174549907,-0.1294123472,0.1660312626,-0.1265090496,-0.6473912714,-0.0793490067,-0.1227915314,-0.1935615662,0.3737007084,-0.5580506684,0.15739035
2848,-0.03701058922,-0.7669644594,0.5887284276,0.7289930044,0.04997927262,0.02442829944,-0.6822569384,-0.2559806642,-0.1175914108,0.06427620054,0.7219308142,-0.4904183682,0.06151696446,-0.713004804,-0.07844825238,-0.2197861462,0.3273919228,-0.0835855141,0.145308387,-0.09690920116,0,-0.174549907,-0.1180238618,0.1659833726,-0.1302008954,-0.660687661,-0.06846551896,-0.1165916948,-0.1888268204,0.373839533,-0.5556105376,0.157557237
